@relation 'robocall-oneshot-weka.filters.unsupervised.attribute.Remove-R7,16,18,29,34'

@attribute smean numeric
@attribute smax numeric
@attribute smin numeric
@attribute sstandard_deviation numeric
@attribute svariance numeric
@attribute srange numeric
@attribute sskewness numeric
@attribute skurtosis numeric
@attribute squantile25 numeric
@attribute squantile50 numeric
@attribute squantile75 numeric
@attribute smeanCrossingRate numeric
@attribute sPower numeric
@attribute sEntropy numeric
@attribute irrk numeric
@attribute sharpness numeric
@attribute smoothness numeric
@attribute specCentroid numeric
@attribute specStdDev numeric
@attribute specCrest numeric
@attribute specSkewness numeric
@attribute specKurt numeric
@attribute maxFreq numeric
@attribute maxMgx numeric
@attribute numPeaks numeric
@attribute slopeChanges numeric
@attribute numInflectionPoints numeric
@attribute totalPeak numeric
@attribute silentTime numeric
@attribute d2 numeric
@attribute d3 numeric
@attribute d4 numeric
@attribute d5 numeric
@attribute d6 numeric
@attribute d7 numeric
@attribute d8 numeric
@attribute d9 numeric
@attribute d10 numeric
@attribute class {robo,human}

@data
0.000071,0.053025,-0.013188,0.002201,0.000005,0.066212,12.9478,304.0673,-0.000783,0.000031,0.000842,0,5.2968,56.738,-0.10354,34700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205243.3349,42.2407,51.1384,0.013603,19.4067,80.2304,105.2918,0.053025,700,1401,1046,71,5.4,0.032413,-0.09788,0.023841,0.027817,0.007299,0.01564,0.023969,0.03048,0.044733,robo
0.000066,0.050047,-0.012502,0.002137,0.000005,0.062549,11.851,272.8137,-0.000819,0.00001,0.00083,0,5.0523,56.7945,-0.096894,33900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205831.4718,43.0661,52.0304,0.013884,17.0876,78.7397,105.2755,0.050047,694,1389,1046,69,8.7,0.004815,-0.087758,0.020414,0.025229,0.006693,0.01468,0.022441,0.028505,0.041858,robo
0.000061,0.049665,-0.011119,0.002048,0.000004,0.060784,11.5978,266.4427,-0.000814,0.000009,0.0008,0,4.7973,56.7483,-0.089922,28200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205713.3005,43.7323,52.496,0.012743,14.7671,78.2567,105.2971,0.049665,691,1383,1052,70,6.4,0.038289,-0.089748,0.022975,0.025956,0.006651,0.01433,0.021988,0.027935,0.041026,robo
0.000053,0.041377,-0.010547,0.001827,0.000003,0.051923,9.0568,193.1777,-0.00083,0.000028,0.000858,0,3.8188,56.7692,-0.079988,32400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205342.7988,45.9387,54.6404,0.011272,9.8881,73.3922,105.2916,0.041377,705,1411,1063,69,9.2,-0.021857,-0.075734,0.018873,0.021401,0.005273,0.012027,0.018454,0.023402,0.034388,robo
0.000134,0.13722,-0.032797,0.004087,0.000017,0.17002,21.2833,667.0117,-0.000842,0.000045,0.000877,0,27.1429,56.5715,-0.21548,37500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203326.1618,37.1034,45.5661,0.032222,54.7146,131.1132,105.2798,0.13722,680,1361,1075,76,4.4,0.050679,-0.26147,0.062059,0.066349,0.015389,0.039111,0.059949,0.075834,0.1114,robo
0.000094,0.071341,-0.019588,0.002825,0.000008,0.090929,15.1757,379.2429,-0.000873,-0,0.000944,0,9.0341,57.0213,-0.13672,31000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203199.2906,39.8024,48.8002,0.019744,32.184,94.3401,105.2708,0.071341,713,1427,1067,83,3.1,0.19423,-0.14194,0.03085,0.037233,0.009499,0.02085,0.032035,0.040573,0.059661,robo
0.000086,0.066779,-0.017265,0.002536,0.000006,0.084044,14.7708,369.7033,-0.000783,0.000025,0.000837,0,7.7538,56.7414,-0.13045,35100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205277.2703,40.4924,49.4394,0.018205,26.7787,87.4657,105.2823,0.066779,683,1367,1049,75,5.2,-0.001617,-0.12833,0.031078,0.033766,0.007746,0.018818,0.028904,0.036579,0.053767,robo
0.00008,0.059925,-0.013945,0.002398,0.000006,0.07387,14.2072,345.3195,-0.000821,0.00002,0.000841,0,6.3425,56.7391,-0.11829,29700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204933.3327,41.3684,50.2815,0.015317,23.0761,85.2282,105.2869,0.059925,709,1419,1061,71,8.5,0.15485,-0.10267,0.023525,0.030497,0.008419,0.01708,0.026256,0.03342,0.049044,robo
0.000077,0.057514,-0.016035,0.002353,0.000006,0.073549,13.5315,327.1086,-0.000836,0.000028,0.000882,0,5.9146,56.7527,-0.11233,35800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204897.5658,41.3046,50.3017,0.015702,22.7918,82.2286,105.2788,0.057514,701,1403,1063,68,8.1,0.10504,-0.11155,0.025965,0.029091,0.007057,0.01603,0.024592,0.031122,0.045774,robo
0.000073,0.057537,-0.015118,0.002286,0.000005,0.072654,13.6968,331.8957,-0.000749,0.000039,0.0008,0,5.7463,56.6635,-0.10876,29700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,207211.2165,41.2776,50.1127,0.015898,21.6684,80.888,105.2877,0.057537,673,1347,1048,69,7.7,-0.0553,-0.1013,0.023811,0.029583,0.007547,0.016178,0.02496,0.031666,0.046535,robo
0.00007,0.052461,-0.0145,0.002218,0.000005,0.066961,12.2574,283.9981,-0.000816,0.000056,0.000837,0,5.3822,57.0274,-0.10153,34900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204312.1996,42.5019,51.2848,0.015469,18.3322,82.1306,105.287,0.052461,683,1367,1056,74,6.9,0.13618,-0.098286,0.024248,0.026457,0.007142,0.015122,0.02321,0.029477,0.043292,robo
0.000067,0.051004,-0.014014,0.002156,0.000005,0.065019,12.5891,297.8777,-0.000807,0.000043,0.000855,0,5.0568,56.8748,-0.096141,28500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205095.7214,43.2198,52.0874,0.013637,17.0565,80.7977,105.28,0.051004,703,1407,1046,79,7.3,-0.037375,-0.088532,0.022465,0.026552,0.006949,0.014436,0.022135,0.028123,0.041344,robo
0.000064,0.049099,-0.011633,0.002088,0.000004,0.060732,12.0086,276.3431,-0.000819,0.000001,0.000824,0,4.7514,56.6824,-0.092164,34200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205903.7515,43.5892,52.3723,0.014899,15.1514,79.4421,105.2798,0.049099,705,1411,1053,69,7.1,-0.007566,-0.090646,0.021282,0.025348,0.006742,0.014075,0.021667,0.02753,0.040409,robo
0.000058,0.046779,-0.010117,0.001965,0.000004,0.056897,10.433,234.1242,-0.000798,0.000006,0.000837,0,4.4645,56.8173,-0.08707,33200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,205324.7983,45.2842,54.0925,0.011571,11.8117,77.7691,105.2825,0.046779,701,1403,1079,75,8,0.17125,-0.08493,0.018655,0.023403,0.006123,0.013329,0.020418,0.02593,0.038058,robo
0.000076,0.33365,-0.35893,0.020703,0.000429,0.69258,-0.99147,204.5866,-0.000975,-0.000002,0.000964,0.004286,917.8918,55.8297,-0.13127,11600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,198418.711,43.4403,46.6367,0.12816,62.031,672.1708,105.003,0.33365,643,1287,1047,82,3.6,0.13905,-0.20686,0.014926,0.017806,0.009189,0.024462,0.035743,0.044729,0.065813,robo
0.000048,0.034968,-0.009436,0.001848,0.000003,0.044404,6.2726,118.6863,-0.000918,0.000008,0.000978,0,3.5215,56.4669,-0.071001,32200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202217.2392,47.0972,55.1981,0.013774,8.2318,78.7803,105.268,0.034968,654,1309,1050,84,4,0.060421,-0.06386,0.014989,0.017022,0.004064,0.008942,0.013892,0.01759,0.025859,robo
0.000041,0.034702,-0.007903,0.001721,0.000003,0.042605,5.398,101.5938,-0.00086,0.000048,0.0009,0,3.6389,56.5245,-0.065348,24700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203545.2858,48.4183,56.4109,0.013484,5.6474,74.3478,105.2859,0.034702,662,1325,1029,89,1.5,0.017534,-0.066699,0.012988,0.017544,0.004322,0.00994,0.01538,0.019518,0.028643,robo
0.000033,0.025565,-0.005869,0.001579,0.000002,0.031434,3.3163,52.6932,-0.000914,0.000006,0.000949,0,2.3763,56.838,-0.047868,30400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203238.6373,51.2892,58.9738,0.009362,2.6425,73.3106,105.2759,0.025565,681,1363,1057,82,4.1,0.000317,-0.04158,0.00764,0.011138,0.003384,0.006506,0.009996,0.012731,0.018679,robo
0.000033,0.026788,-0.006905,0.001634,0.000003,0.033693,4.0022,67.2349,-0.000868,0.000018,0.000934,0,2.8551,56.5271,-0.045926,29500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202907.2078,50.2883,57.9185,0.010871,4.0054,74.7905,105.2817,0.026788,668,1337,1059,82,3.5,0.031854,-0.050134,0.010728,0.012534,0.002927,0.007047,0.011031,0.013941,0.020499,robo
0.000029,0.022221,-0.006751,0.001559,0.000002,0.028971,2.6708,40.2568,-0.000909,0.000033,0.00094,0,2.4777,56.7081,-0.040209,23900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202316.1776,52.3062,59.7552,0.00986,2.144,73.163,105.2758,0.022221,675,1351,1048,88,3.2,0.092395,-0.041989,0.009247,0.011886,0.003462,0.006494,0.009979,0.012794,0.018753,robo
0.000022,0.020168,-0.005575,0.001534,0.000002,0.025743,1.3165,18.6745,-0.001004,0.000029,0.000955,0,2.4973,56.1162,-0.034117,26700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,201138.0762,53.1697,60.101,0.010435,1.9416,73.2613,105.281,0.020168,668,1337,1054,90,1.5,0.017453,-0.041117,0.008337,0.010012,0.002341,0.006293,0.009406,0.011895,0.017481,robo
0.000012,0.011833,-0.004294,0.001366,0.000002,0.016127,0.28966,5.7566,-0.000863,0.000029,0.000918,0,1.9912,56.4537,-0.021066,20100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204239.8375,58.3343,63.984,0.008411,-0.024579,71.1273,105.2843,0.011833,672,1345,1036,84,3.7,-0.013764,-0.021477,0.00278,0.00317,0.001073,0.002647,0.004226,0.005333,0.007836,robo
0.000011,0.013135,-0.004902,0.001394,0.000002,0.018038,0.37423,6.6181,-0.000881,-0.000022,0.000946,0,2.0763,56.3891,-0.013406,25800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202533.9743,58.0875,63.9435,0.007879,0.11197,71.5507,105.2719,0.013135,677,1355,1042,84,3.5,0.04473,-0.007699,0.001174,0.002253,0.000829,0.001469,0.002354,0.002977,0.004403,robo
0.000012,0.013164,-0.004626,0.001442,0.000002,0.01779,0.47386,6.657,-0.000914,0.000027,0.000929,0,2.1262,56.4095,-0.016204,21300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202053.7701,56.4626,62.3551,0.009619,0.38862,73.2244,105.2736,0.013164,650,1301,1061,83,4.6,0.10194,-0.026465,0.007869,0.006652,0.001548,0.003663,0.005661,0.007133,0.010497,robo
0.00013,0.31695,-0.2097,0.014725,0.000217,0.52665,4.3491,188.2537,-0.000935,0.000057,0.000995,0.001906,458.6131,56.5275,-0.17419,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,198132.93,48.8417,54.3086,0.096884,45.8028,585.2606,104.9605,0.31695,652,1305,1054,90,1.3,0.46791,-0.21538,-0.01467,0.058979,0.000504,0.014243,0.037726,0.045787,0.068628,robo
0.000086,0.070863,-0.019115,0.002726,0.000007,0.089979,14.021,345.7175,-0.000919,0.000032,0.000936,0,7.0991,56.6598,-0.11664,37400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,201887.89,40.8775,49.9229,0.020357,28.7307,93.3402,105.2683,0.070863,681,1363,1029,90,2.6,0.024242,-0.1086,0.025323,0.032218,0.008497,0.017347,0.026784,0.034039,0.049977,robo
0.000085,0.07533,-0.02085,0.002757,0.000008,0.096181,14.4061,367.7904,-0.000875,0.000013,0.000922,0,10.2216,56.6796,-0.12943,29400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202634.8952,39.4906,48.2319,0.024866,31.1055,91.578,105.2771,0.07533,669,1339,1055,80,4.2,0.05238,-0.15021,0.031572,0.037806,0.008691,0.021216,0.032689,0.041266,0.060687,robo
0.000077,0.056481,-0.013443,0.002387,0.000006,0.069924,12.583,291.0307,-0.000823,0.000016,0.000946,0,6.1381,56.5992,-0.11186,36300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203557.5345,41.2263,50.1112,0.019031,23.1642,83.5556,105.2728,0.056481,684,1369,1070,80,6.2,-0.06718,-0.11435,0.02705,0.030338,0.00772,0.016748,0.025664,0.032607,0.04786,robo
0.00007,0.056199,-0.013451,0.002301,0.000005,0.069651,11.8534,274.5687,-0.000858,0.000005,0.000962,0,5.8182,56.6169,-0.10465,28400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203045.0299,42.2687,50.8746,0.017311,18.6078,84.9281,105.279,0.056199,664,1329,1053,80,5.1,0.13617,-0.10391,0.02184,0.028258,0.007135,0.01554,0.024044,0.030506,0.04482,robo
0.000067,0.049971,-0.012673,0.002264,0.000005,0.062644,10.398,230.0772,-0.000926,0.000036,0.000995,0,5.4845,56.537,-0.097822,34500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,201703.5313,42.6859,51.3774,0.019299,18.6923,83.3331,105.2772,0.049971,648,1297,1046,92,0.5,0.00094,-0.10029,0.022016,0.027157,0.006232,0.013981,0.021563,0.027332,0.040169,robo
0.000069,0.053409,-0.011556,0.002283,0.000005,0.064965,11.7147,271.1744,-0.000909,0.000034,0.000981,0,5.9776,56.5492,-0.10304,28400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202405.0566,43.4168,52.1154,0.017012,16.8712,85.4413,105.2779,0.053409,664,1329,1058,85,4.5,0.1237,-0.11229,0.017031,0.028289,0.006733,0.014149,0.021988,0.027928,0.041029,robo
0.000084,0.081268,-0.021571,0.002823,0.000008,0.10284,14.6769,392.0593,-0.000971,0.000052,0.001016,0,5.7461,56.4025,-0.10146,38300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,200912.22,41.3225,50.3325,0.021888,28.6998,97.7145,105.2761,0.081268,695,1391,1049,90,5.4,0.11789,-0.099231,0.022782,0.028009,0.007427,0.014475,0.022501,0.028572,0.042041,robo
0.000074,0.083455,-0.022791,0.002822,0.000008,0.10625,13.7325,390.6869,-0.000992,-0.000002,0.001072,0,13.0875,55.4262,-0.11967,27100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,198801.148,41.7076,50.2376,0.026575,24.966,100.6968,105.2828,0.083455,639,1279,1053,93,1.8,-0.072164,-0.18221,0.04124,0.041589,0.008584,0.024224,0.037149,0.046762,0.068812,robo
0.000047,0.037281,-0.008355,0.001902,0.000004,0.045635,6.7232,128.4405,-0.000935,0.000055,0.000968,0,3.9535,56.13,-0.06597,32700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,201607.2386,47.1092,55.413,0.013424,8.2155,79.9226,105.2659,0.037281,671,1343,1053,85,3.3,0.14378,-0.068665,0.014163,0.019258,0.00513,0.010614,0.016275,0.020698,0.030378,robo
0.000101,0.35098,-0.36971,0.025718,0.000661,0.72069,-0.89625,146.7631,-0.000934,0.000029,0.001034,0.003808,1414.1599,56.0074,-0.15109,15900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,195856.9872,43.5657,47.0036,0.1852,83.0145,765.9679,105.0321,0.35098,654,1309,1048,89,2.7,0.34731,-0.25023,0.145,0.040202,0.013053,0.024993,0.038345,0.048315,0.071227,robo
0.000075,0.065618,-0.01729,0.002455,0.000006,0.082908,12.2206,302.3643,-0.000884,0.000045,0.000914,0,7.6793,56.3505,-0.11849,28700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202495.9126,42.5674,51.3482,0.024072,20.492,89.2434,105.2801,0.065618,667,1335,1055,84,4.4,0.052596,-0.12847,0.026057,0.033209,0.007735,0.018615,0.028549,0.036115,0.053072,robo
0.000061,0.044938,-0.010084,0.00203,0.000004,0.055022,10.5744,232.2267,-0.000844,0.000042,0.000869,0,4.2313,56.5903,-0.088842,33300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203910.4778,44.2232,52.9704,0.015425,14.0482,78.0754,105.2816,0.044938,693,1387,1064,76,5.4,0.023795,-0.085712,0.017213,0.023793,0.006671,0.013087,0.020058,0.025612,0.037529,robo
0.000062,0.048468,-0.011312,0.002101,0.000004,0.059779,10.7023,236.5436,-0.00087,-0.000006,0.00088,0,4.3865,56.9761,-0.086107,28500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203979.1876,44.3481,53.3266,0.014579,14.5772,79.0163,105.2758,0.048468,710,1421,1052,75,5.9,0.10842,-0.079964,0.017395,0.024334,0.006332,0.013172,0.020152,0.025632,0.037649,robo
0.000055,0.048833,-0.010268,0.001984,0.000004,0.059101,9.8372,223.8383,-0.00091,0.00001,0.000912,0,4.78,56.9621,-0.084503,32700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203111.2147,45.5341,54.1981,0.017063,11.4985,79.0326,105.2853,0.048833,693,1387,1058,78,6.8,-0.04251,-0.084979,0.019559,0.02435,0.006293,0.014213,0.021699,0.027585,0.040494,robo
0.000048,0.037714,-0.009186,0.00177,0.000003,0.0469,7.0041,139.3442,-0.000849,0.000026,0.000905,0,3.6371,56.884,-0.076393,26000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203428.9304,47.9579,56.3595,0.015875,7.1098,74.9701,105.277,0.037714,694,1389,1056,80,6.8,0.078165,-0.074605,0.013288,0.017958,0.004168,0.009926,0.015468,0.019535,0.028724,robo
0.000045,0.032889,-0.008304,0.001741,0.000003,0.041192,6.1987,115.3794,-0.000898,0.000009,0.000902,0,3.0603,56.5799,-0.065236,31700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202909.3826,48.1395,56.3899,0.010708,6.5705,75.1372,105.2818,0.032889,683,1367,1053,82,5.3,0.038568,-0.062182,0.01203,0.016345,0.003719,0.008797,0.013567,0.017143,0.025245,robo
0.00004,0.032852,-0.010736,0.001731,0.000003,0.043588,5.3721,98.8057,-0.000905,0.000004,0.000943,0,3.4933,56.5549,-0.058666,25500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202516.2082,47.9977,56.2002,0.012907,6.5538,73.8052,105.2645,0.032852,684,1369,1074,86,1.9,0.004883,-0.05959,0.016744,0.017205,0.00413,0.009546,0.014667,0.018564,0.027306,robo
0.000038,0.027542,-0.00792,0.001594,0.000003,0.035462,5.0316,87.5633,-0.000898,0.000006,0.000882,0,2.8033,56.7787,-0.054573,30300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204585.4323,49.1209,57.3628,0.010437,4.7999,69.1291,105.2894,0.027542,694,1389,1063,70,8,0.073703,-0.055801,0.013091,0.014884,0.003821,0.008387,0.012837,0.016274,0.023927,robo
0.000035,0.02799,-0.017512,0.001974,0.000004,0.045502,2.22,47.7663,-0.000853,0.000019,0.000873,0,2.8586,56.233,-0.05282,24100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203994.6553,48.6786,56.2723,0.016883,7.1771,81.1926,105.2753,0.02799,702,1405,1040,72,5.7,0.069774,-0.072483,0.011832,0.013646,0.003316,0.00776,0.012005,0.015181,0.022325,robo
0.000085,0.29228,-0.42632,0.014653,0.000215,0.7186,-3.9326,389.242,-0.001502,0.000021,0.001478,0.002912,739.8713,53.9545,-0.32555,13900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,304313.9382,77.2507,88.6222,0.07577,116.9325,1278.3369,171.7013,0.29228,943,1886,1706,76,0.1,0.49276,-0.56952,0.20279,0.16815,0.10719,0.18076,0.2511,0.31814,0.45544,robo
-0.000016,0.061179,-0.056027,0.002933,0.000009,0.11721,0.15362,123.1384,-0.001227,-0.000011,0.001232,0,7.9684,55.0083,0.13912,6050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,304451.401,80.1621,90.0831,0.017191,18.7007,260.8757,165.3638,0.061179,966,1932,1630,83,0.1,0.003151,-0.0095,-0.042659,-0.031301,-0.013578,-0.028885,-0.04349,-0.060734,-0.08416,robo
0.000034,0.055814,-0.015435,0.002047,0.000004,0.071249,9.9109,271.9494,-0.000933,0.000021,0.000967,0,6.7824,56.2163,-0.069845,18400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202257.1371,50.6518,58.0054,0.014819,4.8789,95.6542,105.3097,0.055814,671,1343,1056,92,0.6,-0.042114,-0.10703,0.025468,0.026484,0.004959,0.016197,0.024771,0.031082,0.045733,robo
0,0.004358,-0.004632,0.001354,0.000002,0.008991,-0.004219,3.0436,-0.000923,0.000003,0.0009,0,1.8726,56.291,-0.00092,16100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202673.8936,64.0249,67.9215,0.00627,0.37324,74.7233,105.3064,0.004358,681,1361,1053,88,2.2,0.096588,0.001498,0.000456,0.001378,-0.000287,-0.000054,-0.000006,-0.000093,-0.000101,robo
-0,0.006405,-0.006365,0.001343,0.000002,0.01277,-0.007504,3.5558,-0.000891,0.000008,0.000857,0,1.9185,56.5948,0.003294,19600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204361.5852,64.713,68.8623,0.006354,0.28457,73.7345,105.2831,0.006405,699,1398,1063,79,5.2,0.08375,0.003089,0.000181,-0.000838,0.000004,-0.000386,-0.000511,-0.000653,-0.000958,robo
-0.000003,0.00446,-0.006355,0.001339,0.000002,0.010815,-0.12022,3.2994,-0.000863,0.000013,0.0009,0,1.8477,56.4586,-0.001476,19000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,203577.7562,61.3526,66.0371,0.006319,0.42884,71.7691,105.2744,0.00446,657,1314,1046,82,3.9,-0.076497,0.00217,0.00085,0.000736,0.000331,0.000635,0.000919,0.001229,0.001767,robo
-0.000008,0.00502,-0.007775,0.001391,0.000002,0.012795,-0.064241,3.4769,-0.000923,0,0.00091,0,1.9664,56.5175,0.008459,27600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,202685.4468,59.9561,65.1936,0.006931,-0.22054,73.9885,105.4632,0.00502,689,1377,1052,86,3.2,0.096863,0.005656,-0.000404,-0.00285,-0.001099,-0.001524,-0.002363,-0.003108,-0.004527,robo
-0.00001,0.005348,-0.008759,0.001344,0.000002,0.014106,-0.14806,4.2118,-0.00088,-0.000002,0.000839,0,1.845,56.5016,0.013776,19900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,204108.8477,58.4624,63.8968,0.007056,-0.015307,71.1344,105.288,0.005348,668,1335,1048,84,5.7,-0.0382,0.009706,-0.003973,-0.002537,-0.001423,-0.00194,-0.00298,-0.003895,-0.005669,robo
